id,title,organization,city,state,status,created_date
74e40f75-490a-45e6-b01b-a79a28fe162b,"Bobcat Health Center - Hamlin, WV",LINCOLN COUNTY PRIMARY CARE CENTER INC,Hamlin,WV,ACTIVE,2026-01-29
378a9358-3be2-4555-99fd-172cb108a8d3,"ACHCH Cardea Health Eddie's Place Medical Respite - Oakland, CA","ALAMEDA, COUNTY OF",Oakland,CA,ACTIVE,2026-01-29
ab9981ef-ed51-4eb6-9bcf-d86fb10233d6,"Lane County Treatment Center - Eugene, OR",LANE COUNTY OREGON,Eugene,OR,ACTIVE,2026-01-29
94d51478-b458-40f3-bfe3-c047a20ea8be,"Variety Care Executive Offices at Lakepointe Towers - Oklahoma City, OK","VARIETY CARE, INC.",Oklahoma City,OK,ACTIVE,2026-01-29
0c1bebb7-ec17-4b70-a647-dfb568f5cd1e,"La Clinica School-Based Health Center at Hanby Middle School - Gold Hill, OR",LA CLINCA DEL VALLE FAMILY HEALTH CENTER INC,Gold Hill,OR,ACTIVE,2026-01-29
ed192adc-53aa-4777-abcc-c73320d806d9,"Pearsall Behavioral Health - Pearsall, TX",SOUTH TEXAS RURAL HEALTH SERVICES INC,Pearsall,TX,ACTIVE,2026-01-29
8c71fe68-6036-4dd0-8a89-5139bf2acfe5,"SAC Rialto USD - Rialto, CA",SAC HEALTH SYSTEM,Rialto,CA,ACTIVE,2026-01-29
8fc8984f-de77-41cd-a9c2-88304a538533,"Ravenswood Family Health Center - East Palo Alto, CA","SOUTH COUNTY COMMUNITY HEALTH CENTER, INC.",East Palo Alto,CA,ACTIVE,2026-01-29
a807bbe3-042f-4cc0-81ef-79c71fc04132,"School Based Health Center at Bernalillo High School - Bernalillo, NM",EL PUEBLO HEALTH SERVICES INC,Bernalillo,NM,ACTIVE,2026-01-29
9a4b5800-ce49-4aa7-af03-d4216e94dc92,"Open Door Mamaroneck - Mamaroneck, NY","Open Door Family Medical Center, Inc.",Mamaroneck,NY,ACTIVE,2026-01-29
1afe8a6b-cf10-4db0-be61-5b4f83bb1bcb,"High Country Community Health at Surry Medical Ministries - Mount Airy, NC",HIGH COUNTRY COMMUNITY HEALTH,Mount Airy,NC,ACTIVE,2026-01-29
8852c3e4-2ffb-4486-8b55-159d390dc4eb,"HOPE Family Health - Gallatin SRMC - Gallatin, TN",HOPE FAMILY HEALTH SERVICES,Gallatin,TN,ACTIVE,2026-01-29
a69a1fe8-0ed3-48dc-a427-e5bb5b98d653,North Hudson Community Action Corporation Health Center @... (NJ),North Hudson Community Action Corporation,Union City,NJ,ACTIVE,2026-01-29
d299325e-3b12-4f21-95ab-a0384168c1d1,"Old Town Recovery Center - Portland, OR",Central City Concern,Portland,OR,ACTIVE,2026-01-29
0e974996-12bb-4dda-bf0d-bec9f9987cd9,"All for Health, Health for All - Glendale, CA","ALL FOR HEALTH, HEALTH FOR ALL, INC.",Glendale,CA,ACTIVE,2026-01-29
eec712ea-3475-47ac-bbcc-59fc7fcde01e,"Mowry II Health clinic - Fremont, CA",BAY AREA COMMUNITY HEALTH,Fremont,CA,ACTIVE,2026-01-29
29257a6e-9d9e-4dd7-ad39-0dfb5433d9b1,"CS-HHC at 266 State Street - New Haven, CT",Cornell Scott Hill Health Corporation,New Haven,CT,ACTIVE,2026-01-29
0e811667-0653-43ff-a1ce-34d0f8c6ff2e,"Pediatric Convenient Care - Kathleen, GA","CARECONNECT HEALTH, INC.",Kathleen,GA,ACTIVE,2026-01-29
eaad56f6-d6f9-43d1-9faf-cf7ad9d08022,"CARESOUTH BEHAVIORAL HEALTH AT ZACHARY, LA - Zachary, LA",CAPITOL CITY FAMILY HEALTH CENTER INCORPORATED,Zachary,LA,ACTIVE,2026-01-29
d721664e-201a-4d1e-a4b4-4fcd3981bc8f,"ECHO John Street Woodson Homeless Health Clinic - Evansville, IN",ECHO COMMUNITY HEALTH CARE,Evansville,IN,ACTIVE,2026-01-29
497b38df-6b5d-4707-a943-241c3177964a,"Clover Fork School Based Health at Cawood Elementary - Cawood, KY",CLOVER FORK OUTPATIENT MEDICAL PROJECT INC,Cawood,KY,ACTIVE,2026-01-29
f4122491-0b4b-4aee-b17d-bc772f3107a3,"Mission Bernal Adult Clinic - San Francisco, CA",MISSION AREA HEALTH ASSOCIATES,San Francisco,CA,ACTIVE,2026-01-29
5c2835e2-e930-4daf-beaa-6965747fcd8a,"CommUnityCare Riverside Pediatrics - Austin, TX",TRAVIS COUNTY HEALTHCARE DISTRICT,Austin,TX,ACTIVE,2026-01-29
dae5fbb3-8c57-43d2-8409-726bc2479a83,"Coffee County High School - Douglas, GA","SOUTH CENTRAL PRIMARY CARE CENTER, INC.",Douglas,GA,ACTIVE,2026-01-29
e25b2b4d-cb61-4103-b194-3bbe7730fdb7,"MPHC Dental / Pediatrics - Oneida, TN","MOUNTAIN PEOPLES' HEALTH COUNCILS, INC.",Oneida,TN,ACTIVE,2026-01-29
1811c662-0a23-478b-b2a2-077c0986c5c9,"Frontier High School - Camarillo, CA","CLINICAS DEL CAMINO REAL, INC.",Camarillo,CA,ACTIVE,2026-01-29
c703a5f9-a615-486c-94c5-864702bc0369,"Garden City Administration Office - Garden City, KS","UNITED METHODIST WESTERN KANSAS MEXICAN-AMERICAN MINISTRIES, INC",Garden City,KS,ACTIVE,2026-01-29
870a6856-bd44-4eae-baa4-22113d6e9696,"Oakview Elementary School - Muskegon, MI",HACKLEY COMMUNITY CARE CENTER INC,Muskegon,MI,ACTIVE,2026-01-29
38ea0b05-0ca4-44b0-8bdf-2221bda995d1,"Gallatin Elementary School Based Health Center - Gallatin, MO",NORTHWEST HEALTH SERVICES INC,Gallatin,MO,ACTIVE,2026-01-29
ad2abe5d-cfee-4f6c-b8bc-c9c86178adf9,"St Vincent DePaul - Crane Bldg - Billings, MT",YELLOWSTONE CITY COUNTY HEALTH DEPARTMENT,Billings,MT,ACTIVE,2026-01-29
1f658e76-4c08-45d3-94d9-7b5c3906dfc1,"Women's Health Center of McKinney - Mckinney, TX",NORTH CENTRAL TEXAS COMMUNITY HEALTH CAR,Mckinney,TX,ACTIVE,2026-01-29
69b11ced-1a3c-4528-b7ab-71a1df34f61c,"Surry Medical Ministries - Mount Airy, NC",NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SERVICES,Mount Airy,NC,ACTIVE,2026-01-29
ea599d70-975f-4a36-afc4-97789f2b9356,"Drewicz Elementary School - School Based Health Center - Lynn, MA","LYNN COMMUNITY HEALTH, INC",Lynn,MA,ACTIVE,2026-01-29
43c4070a-b436-4010-9a2f-9b9e1a160d68,"MedLink Rabun Family Foot Care - Clayton, GA","MEDLINK GEORGIA, INC.",Clayton,GA,ACTIVE,2026-01-29
7a8712ff-71d0-4718-b0d3-2d1db51043a7,"Greater Portland Health at Congin Elementary School - Westbrook, ME",PORTLAND COMMUNITY HEALTH CENTER,Westbrook,ME,ACTIVE,2026-01-29
32d36880-0c8f-4ee0-9549-94e51c5f9359,"Henry Abbott Technical High School - Danbury, CT","CONNECTICUT INSTITUTE FOR COMMUNITIES, INC",Danbury,CT,ACTIVE,2026-01-29
b5faef03-363b-410b-a852-9b7d626da90e,"CITY OF NEW ORLEANS HEALTH CARE for HOMELESS - New Orleans, LA",NEW ORLEANS CITY HUMAN SVC,New Orleans,LA,ACTIVE,2026-01-29
fba97abc-dce4-4383-9114-8ebce99a9acc,"Venice Family Clinic - Inglewood Health Center - Inglewood, CA",VENICE FAMILY CLINIC,Inglewood,CA,ACTIVE,2026-01-29
5b4b6421-3be3-44b6-a944-cb7803046c50,"Pocahontas County High School Wellness Center - Dunmore, WV","COMMUNITY CARE OF WEST VIRGINIA, INC.",Dunmore,WV,ACTIVE,2026-01-29
8aeda063-cbb5-4a77-94ae-72842010e77b,"SIU Center for Family Medicine-Sangamon County Health - Springfield, IL",SOUTHERN ILLINOIS UNIVERSITY SCHOOL OF MEDICINE,Springfield,IL,ACTIVE,2026-01-29
9b24131e-4305-427d-9c37-598795d3e083,"Kootenai Elementary School - Kootenai, ID","BOUNDARY REGIONAL COMMUNITY HEALTH CENTER, INC",Kootenai,ID,ACTIVE,2026-01-29
569aeda7-4a31-44a3-9434-648f4e8cc85d,Family HealthCare Network - Tulare Cherry Street Health... (CA),FAMILY HEALTHCARE NETWORK,Tulare,CA,ACTIVE,2026-01-29
17de8f18-b5f6-470d-96e8-4e7f295247d5,"Children's Hospital Los Angeles - Beachwood House - Los Angeles, CA",NORTHEAST VALLEY HEALTH CORPORATION,Los Angeles,CA,ACTIVE,2026-01-29
5b89ed1a-808d-4051-b424-79edb9d57c27,"North Middletown Elementary School Based Health - Paris, KY","STERLING HEALTH SOLUTIONS, INC.",Paris,KY,ACTIVE,2026-01-29
8b79799c-0d03-4efa-b4d1-1c93456fdbe2,"Elders Lodge - Saint Paul, MN","INDIAN HEALTH BOARD OF MINNEAPOLIS, INC.",Saint Paul,MN,ACTIVE,2026-01-29
b3a64499-94d0-461d-a043-9bed65d6017b,"Optimus at Shelton Intermediate School - Shelton, CT","OPTIMUS HEALTH CARE, INC.",Shelton,CT,ACTIVE,2026-01-29
d602c20c-7e26-4f71-8dfd-f93c8a50a0de,"Shamokin Health Center - Shamokin, PA",PRIMARY HEALTH NETWORK,Shamokin,PA,ACTIVE,2026-01-29
1a3805f2-ee39-4379-941a-7af8bcfa37ce,"Midtown Health Center - Washington Elementary School - Norfolk, NE","MIDTOWN HEALTH CENTER, INC.",Norfolk,NE,ACTIVE,2026-01-29
1d345ec9-e6b3-442e-bee9-45d6a158cf8c,"SBHC - Leakesville Elementary - Leakesville, MS",COASTAL FAMILY HEALTH CENTER,Leakesville,MS,ACTIVE,2026-01-29
6781faf1-b69c-4e3d-97a6-ef4c8455be50,"Seattle World School - Seattle, WA",INTERNATIONAL COMMUNITY HEALTH SERVICES,Seattle,WA,ACTIVE,2026-01-29
d4adf869-f476-4b64-a599-840014c286f6,"SIHF Healthcare - Windsor II - East Saint Louis, IL","SOUTHERN ILLINOIS HEALTHCARE FOUNDATION, INC.",East Saint Louis,IL,ACTIVE,2026-01-29
902290fd-92a9-4c78-b8c1-2fc39def9489,"SCMC Long Beach - Long Beach, CA","SOUTHERN CALIFORNIA MEDICAL CENTER, INC.",Long Beach,CA,ACTIVE,2026-01-29
7a9b09a9-d197-4118-951f-8058f4f09689,"Health Connections at Grand Avenue - Bronx, NY",MORRIS HEIGHTS HEALTH CENTER INC,Bronx,NY,ACTIVE,2026-01-29
53fdb43e-d977-4779-9f69-c1f183788725,"LCHC @ Etude Middle/High School - Sheboygan, WI","LAKESHORE COMMUNITY HEALTH CARE, INC.",Sheboygan,WI,ACTIVE,2026-01-29
a715101f-400f-4d78-952e-a281d5f15d8c,"Whole Family Health Center - Social Services - Fort Pierce, FL","WHOLE FAMILY HEALTH CENTER, INC.",Fort Pierce,FL,ACTIVE,2026-01-29
f743616f-892c-4f4d-8abc-43dffce98e80,"LifeLong Richmond - Richmond, CA",LIFELONG MEDICAL CARE,Richmond,CA,ACTIVE,2026-01-29
c51bac33-3826-4917-9554-d904d7677db3,Southeast Community Health Systems - Central Tangipahoa H... (LA),SOUTHEAST COMMUNITY HEALTH SYSTEMS,Independence,LA,ACTIVE,2026-01-29
670d06e8-6cb4-4c6e-a32f-a9b010df6218,"Northwest Health Services - Chillicothe - Chillicothe, MO",NORTHWEST HEALTH SERVICES INC,Chillicothe,MO,ACTIVE,2026-01-29
019e75d8-21a7-42e0-9788-d7d1be5a3946,"Sun Life Health - Chandler Center for Women - Chandler, AZ",SUN LIFE FAMILY HEALTH CENTER INC,Chandler,AZ,ACTIVE,2026-01-29
ce8d57f7-1eb4-4275-a0c1-46da795a10a0,"ReGenesis Health Care - Boiling Springs Elementary - Boiling Springs, SC",REGENESIS HEALTH CARE INC,Boiling Springs,SC,ACTIVE,2026-01-29
464edc80-2f3e-4d3f-8ba5-ec6d8379a44d,"Carolina Health Centers at Laurens MHC - Clinton, SC",CAROLINA HEALTH CENTERS INC,Clinton,SC,ACTIVE,2026-01-29
08909269-2bf8-4135-ba10-22e1a35a1cb3,"NEWCC @ Sunrise Elementary - Sturgeon Bay, WI","N.E.W. COMMUNITY CLINIC, LTD.",Sturgeon Bay,WI,ACTIVE,2026-01-29
acd67035-4720-4b05-a57b-005dd177bd9b,"La Maestra Lemon Grove Clinic - Lemon Grove, CA","LA MAESTRA FAMILY CLINIC, INC.",Lemon Grove,CA,ACTIVE,2026-01-29
f4537320-3097-4da9-bba2-d1eeec28fe01,"Complete Care Community Health Center - N. Vermont Avenue - Los Angeles, CA","COMPLETE CARE COMMUNITY HEALTH CENTER, INC.",Los Angeles,CA,ACTIVE,2026-01-29
09a8f903-0568-4c83-a8b5-1d269402feaf,"VHP Specialties - Allentown, PA",VALLEY HEALTH PARTNERS COMMUNITY HEALTH CENTER,Allentown,PA,ACTIVE,2026-01-29
1be91628-558c-48fa-96d3-8bdd7f865e68,"MAHEC OB/GYN Specialists Franklin - Franklin, NC","Mountain Area Health Education Center, INC.",Franklin,NC,ACTIVE,2026-01-29
7e5701cc-a3ec-470a-8edd-05643bf70875,"Kansas Medical Clinic - Kansas, OK","St. Francis House NWA, Inc.",Kansas,OK,ACTIVE,2026-01-29
6e6b04ac-d788-49ab-87fb-9d384d9f633d,"Eastern Burke HCCH - Connelly Springs, NC",HIGH COUNTRY COMMUNITY HEALTH,Connelly Springs,NC,ACTIVE,2026-01-29
b0b97157-f4cb-40d2-865c-8a51da789363,"Rice Lake School District- Rice Lake Middle School Rm 204 - Rice Lake, WI","LAKES COMMUNITY HEALTH CENTER, INC THE",Rice Lake,WI,ACTIVE,2026-01-29
36e4ca8d-580c-40ca-baaa-a8fbb12beac2,"Health Point ABC - College Station, TX","BRAZOS VALLEY COMMUNITY ACTION AGENCY, INC.",College Station,TX,ACTIVE,2026-01-29
3280d903-07b5-4c65-8ab3-66dfc4f0be8a,"Community Clinic of Maui KHAO Satellite Clinic - Wailuku, HI","COMMUNITY CLINIC OF MAUI, INC.",Wailuku,HI,ACTIVE,2026-01-29
b9162ad0-cc04-4131-8a6a-aca1fce21083,"One Health - Hardin Clinic - Hardin, MT",BIGHORN VALLEY HEALTH CENTER INC,Hardin,MT,ACTIVE,2026-01-29
c0044af5-ec44-45ed-8304-2929bf8a21f7,"Greater Portland Health at 934 Congress Street - Portland, ME",PORTLAND COMMUNITY HEALTH CENTER,Portland,ME,ACTIVE,2026-01-29
5dd86214-0dd2-4d12-9303-ebf6c6858561,"MAHEC at McDowell High School - Marion, NC","Mountain Area Health Education Center, INC.",Marion,NC,ACTIVE,2026-01-29
044da546-a75b-47b2-8bac-1c1dd2327ab9,Respite Center (XX),OLE HEALTH,,,ACTIVE,2026-01-29
60804f81-4c0b-4c4a-ad27-9cf0a1aa5b86,Intercommunity's school based health center at Hockanum E... (CT),INTERCOMMUNITY INC,East Hartford,CT,ACTIVE,2026-01-29
2fc31039-3812-4b13-bbe9-5f4332781dc3,"Axis Health System - Telluride - Telluride, CO","SOUTHWEST COLORADO MENTAL HEALTH CENTER, INC",Telluride,CO,ACTIVE,2026-01-29
5a419950-c886-4f2e-874b-327b712ff9eb,"OneHeart Clinic - Rapid City, SD","COMMUNITY HEALTH CENTER OF THE BLACK HILLS, INC.",Rapid City,SD,ACTIVE,2026-01-29
7b8be235-3cf5-4a7e-af3f-96850b57125e,"Jericho Road Community Health Center Breckenridge - Buffalo, NY",JERICHO ROAD MINISTRIES INC,Buffalo,NY,ACTIVE,2026-01-29
b6e0d86c-dea4-421a-a41d-820826ee6f1e,"LCHC @ Horace Mann Middle - Sheboygan, WI","LAKESHORE COMMUNITY HEALTH CARE, INC.",Sheboygan,WI,ACTIVE,2026-01-29
e1ce6a05-2117-4125-a8ec-288d48ce9fb2,"CARITAS - Richmond, VA","DAILY PLANET, INCORPORATED",Richmond,VA,ACTIVE,2026-01-29
1aba53af-25f5-484c-ac51-d4c3ed45e9e2,"Clover Fork School Based Health at Harlan County High School - Baxter, KY",CLOVER FORK OUTPATIENT MEDICAL PROJECT INC,Baxter,KY,ACTIVE,2026-01-29
8ab93dc7-759d-4335-80bc-11394043ed39,"Meridian Health Services Corp - Kokomo, IN",MERIDIAN HEALTH SERVICES CORP.,Kokomo,IN,ACTIVE,2026-01-29
79acb947-36ae-4df5-965f-46a25131741f,"Valley View 23 North - Waverly, OH",COMMUNITY ACTION COMMITTEE OF PIKE COUNTY,Waverly,OH,ACTIVE,2026-01-29
a6f3b09b-0e96-4a92-bba9-a63f4c8b9e69,"Community Healthcare Center at Zundy - Wichita Falls, TX",NORTH CENTRAL TEXAS COMMUNITY HEALTH CAR,Wichita Falls,TX,ACTIVE,2026-01-29
51f147fa-7c11-4807-8ed3-5685abba85a2,"Catherine's Health Center - Crossroads - Grand Rapids, MI",CATHERINES HEALTH CENTER,Grand Rapids,MI,ACTIVE,2026-01-29
3c7f523a-6b0c-4fca-833c-ef90b4ded5ff,"Greater Portland Health at 211 Cumberland Avenue - Portland, ME",PORTLAND COMMUNITY HEALTH CENTER,Portland,ME,ACTIVE,2026-01-29
d6d8e788-8582-41e4-8037-9a447b5e2ede,"North Park Family Counseling Center - San Diego, CA",FAMILY HEALTH CENTERS OF SAN DIEGO INC,San Diego,CA,ACTIVE,2026-01-29
141289a1-fbdb-403f-b806-2c03cef5d2e9,"Lone Star Circle of Care OB/GYN at Round Rock - Round Rock, TX",LONE STAR CIRCLE OF CARE,Round Rock,TX,ACTIVE,2026-01-29
7f634ba5-481a-4683-a5fc-685abf946964,"UMMA Health Al Shifa Clinic - San Bernardino, CA","UNIVERSITY MUSLIM MEDICAL ASSOCIATION, INC",San Bernardino,CA,ACTIVE,2026-01-29
f6f69809-d351-4986-9798-f27c44dcfc7e,"WellSpace Health - Galt Community Health Center - Galt, CA",WELLSPACE HEALTH,Galt,CA,ACTIVE,2026-01-29
caa27bea-0c6b-45b5-a354-5f7fe727ce50,"Oakridge Lower Elementary School - Muskegon, MI",HACKLEY COMMUNITY CARE CENTER INC,Muskegon,MI,ACTIVE,2026-01-29
2c47dbd7-59ec-4123-bbab-e01191ffc7ca,"TCC Mobile - Torrance, CA",NORTHEAST VALLEY HEALTH CORPORATION,Torrance,CA,ACTIVE,2026-01-29
1bbad20a-cfad-4eb5-bf35-61b58370b594,"St. Louis Middle School - Saint Louis, MI",ISABELLA CITIZENS FOR HEALTH,Saint Louis,MI,ACTIVE,2026-01-29
18e4b6f7-79e8-468f-b2ff-90275b8e1de3,"Isaac Middle School - Phoenix, AZ","VALLE DEL SOL, INC",Phoenix,AZ,ACTIVE,2026-01-29
b507ab29-65d3-49a7-ab2c-2777f2feae24,"Lilac School - Valley Center, CA",NEIGHBORHOOD HEALTHCARE,Valley Center,CA,ACTIVE,2026-01-29
ae17d126-ffdd-43a5-ac99-42c686037778,"North Street - Waverly, OH",COMMUNITY ACTION COMMITTEE OF PIKE COUNTY,Waverly,OH,ACTIVE,2026-01-29
865f7cbb-deb4-45d0-b67f-4391120621d1,"New River Health SBHC - Independence High School - Sophia, WV",NEW RIVER HEALTH ASSOCIATION INC,Sophia,WV,ACTIVE,2026-01-29
bc528ef7-f0e9-4cfa-b75f-58215f8a7fd5,Community Health Center of Southeast Kansas/Liberty Eleme... (KS),COMMUNITY HEALTH CENTER OF SOUTHEAST KANSAS INC,Galena,KS,ACTIVE,2026-01-29
e1be813f-bd37-490c-9d6e-296a09742744,"Harry S. Truman HS - Bronx, NY",MORRIS HEIGHTS HEALTH CENTER INC,Bronx,NY,ACTIVE,2026-01-29
f00d9559-a0c4-4d75-bd16-e16b021c6fc7,"LifeSpring Forensic Services - Jeffersonville, IN",LIFESPRING INC,Jeffersonville,IN,ACTIVE,2026-01-29
392edb0e-1432-4519-88f0-dbfddf0a013d,"Administrative Services - Providence, KY","REGIONAL HEALTH CARE AFFILIATES, INC.",Providence,KY,ACTIVE,2026-01-29
aa6e1075-371e-463c-b56b-1a7bb2a2d50d,"REDWOOD COAST MEDICAL SERVICES - SEA WATCH - Gualala, CA","REDWOOD COAST MEDICAL SERVICES, INC.",Gualala,CA,ACTIVE,2026-01-29
f2c22abe-b4f6-4bdd-9913-5c7811ec4503,"East Georgia Healthcare Center - Metter, GA",EAST GA HEALTHCARE CENTER,Metter,GA,ACTIVE,2026-01-29
a1e611f0-d98b-44d5-b342-bc17ae656e05,"Family Medical Center - Carstens School - Detroit, MI","FAMILY MEDICAL CENTER OF MICHIGAN, INC.",Detroit,MI,ACTIVE,2026-01-29
6937bcef-9bd0-4f40-8d89-4bcc1501562d,"BACHC East Kern Clinic - Boron, CA",BARTZ-ALTADONNA COMMUNITY HEALTH CENTER,Boron,CA,ACTIVE,2026-01-29
86558ca3-2ea8-4e83-ae2b-0aeae630bb5a,"Thrive Mobile Medical Unit - Madison, AL",AIDS ACTION COALITION OF HUNTSVILLE,Madison,AL,ACTIVE,2026-01-29
a84955ad-c367-4bbc-9c23-2df0c6775666,"GHMS Buford Family Health Center - Buford, GA",GEORGIA HIGHLANDS MEDICAL SERVICE INC,Buford,GA,ACTIVE,2026-01-29
bd4a2254-7a3d-4b04-9e06-e71ffb8234b4,The Wright Center for Community Health North Scranton Pra... (PA),THE WRIGHT CENTER MEDICAL GROUP,Scranton,PA,ACTIVE,2026-01-29
e9bf7d9f-eaaa-47b3-b0b6-b2c79bd00ec3,"Overbrook Early Learning Center SBHC - East Haven, CT","COMMUNITY HEALTH CENTER, INCORPORATED",East Haven,CT,ACTIVE,2026-01-29
4ab19d81-246a-4e35-9ca5-2bc2dc0bbd5c,"Larue County High Healthy Kids Clinic - Hodgenville, KY","CUMBERLAND FAMILY MEDICAL CENTER, INC.",Hodgenville,KY,ACTIVE,2026-01-29
f8c8723a-5957-4798-bb6d-6835abfe1943,"Midtown Health Center - Phoenix, AZ",NEIGHBORHOOD OUTREACH ACCESS TO HEALTH,Phoenix,AZ,ACTIVE,2026-01-29
e39796df-5f9b-4bf8-9104-8a3b2520ddad,"Woodlawn High School - Baton Rouge, LA","HIV/AIDS ALLIANCE FOR REGION TWO (HAART), INC.",Baton Rouge,LA,ACTIVE,2026-01-29
0820d4e5-a709-4320-917c-f70cabdf9628,"Evergreen Health - Hertel Ave. Pharmacy - Buffalo, NY","EHS, INC.",Buffalo,NY,ACTIVE,2026-01-29
20d0dd91-d542-4904-8bfe-8208160456e3,"CNHF - Wilshire Clinic B - Los Angeles, CA",CENTRAL NEIGHBORHOOD HEALTH FOUNDATION,Los Angeles,CA,ACTIVE,2026-01-29
b46791ec-5c08-4f60-af9b-e2e62ff32290,"Morris K. Udall Escuela de Bellas Artes - Phoenix, AZ","VALLE DEL SOL, INC",Phoenix,AZ,ACTIVE,2026-01-29
3f9f881a-4188-41fb-810b-45d20359eb0d,"PHILIPS-STRICKLAND HOUSE - Bangor, ME",PENOBSCOT COMMUNITY HEALTH CENTER,Bangor,ME,ACTIVE,2026-01-29
b39f90ec-f5fb-4729-b0e8-f6e731ce44c6,"Community Dental - Rutland, VT","COMMUNITY HEALTH CENTERS OF THE RUTLAND REGION, INC.",Rutland,VT,ACTIVE,2026-01-29
02b84469-d514-417f-9ed1-be448879dda4,"La Maestra Family Clinic Inc. - San Diego, CA","LA MAESTRA FAMILY CLINIC, INC.",San Diego,CA,ACTIVE,2026-01-29
2ecffedf-1c78-4209-a0e8-778688a14ef6,"Hurricane Health Center #2 - Fitzgerald, GA","SOUTH CENTRAL PRIMARY CARE CENTER, INC.",Fitzgerald,GA,ACTIVE,2026-01-29
6d85752e-01f5-4778-aa4f-a131997f7d49,"HELEN HUNT HEALTH CENTER - Old Town, ME",PENOBSCOT COMMUNITY HEALTH CENTER,Old Town,ME,ACTIVE,2026-01-29
bfe4c52e-eb60-48c5-b32d-73742eb3231d,"Whale Pass Clinic - Ketchikan, AK",SOUTHEAST ALASKA REGIONAL HEALTH CONSORTIUM,Ketchikan,AK,ACTIVE,2026-01-29
fac4388c-5847-4b0f-887b-583dfe4259fc,"Landis Avenue Family Counseling Center - Chula Vista, CA",FAMILY HEALTH CENTERS OF SAN DIEGO INC,Chula Vista,CA,ACTIVE,2026-01-29
8b1b7852-8e8e-4db1-9df9-e7f21d6a5363,"Low Country Health Care System, Inc. dba Padgett Family P... (SC)","LOW COUNTRY HEALTH CARE SYSTEM, INC.",Bamberg,SC,ACTIVE,2026-01-29
2a76cacf-9a7b-417e-9ddf-8e2035972162,"NorthShore Valparaiso Health Center - Valparaiso, IN","NORTHSHORE HEALTH CENTERS, INC",Valparaiso,IN,ACTIVE,2026-01-29
fc83d92f-a124-4ae0-aecc-e8dbfb281882,Sixteenth Street Community Health Centers-St Anthony Scho... (WI),SIXTEENTH STREET COMMUNITY HEALTH CENTER,Milwaukee,WI,ACTIVE,2026-01-29
493d3150-efff-4b11-841e-1615fa100ee4,"PS 57/James Weldon Johnson School-Based Health Center - New York, NY",THE INSTITUTE FOR FAMILY HEALTH,New York,NY,ACTIVE,2026-01-29
3aa2443e-fda0-4c12-9293-f33bbf845651,"San Ysidro Health Dagget - San Diego, CA","CENTRO DE SALUD DE LA COMUNIDAD DE SAN YSIDRO, INC.",San Diego,CA,ACTIVE,2026-01-29
4c6cc781-40b8-4ea1-85ec-3b43f80cc002,"Greater Baden Medical Services at Oxon Hill WIC program - Oxon Hill, MD","GREATER BADEN MEDICAL SERVICES, INC.",Oxon Hill,MD,ACTIVE,2026-01-29
4959d61e-1661-445a-9e19-d73aaa98fd0f,"Broad Brook Elementary SBHC - Broad Brook, CT","COMMUNITY HEALTH CENTER, INCORPORATED",Broad Brook,CT,ACTIVE,2026-01-29
088024f8-2d68-48eb-80a6-7fd050be153a,"UCFS Health Center Griswold - Griswold, CT","UNITED COMMUNITY AND FAMILY SERVICES, INC.",Griswold,CT,ACTIVE,2026-01-29
a58c3cae-b454-4b57-8dba-1fd99a020f3a,"Meadowview Community Health Center - Meadowview, VA",SOUTHWEST VIRGINIA COMMUNITY HEALTH,Meadowview,VA,ACTIVE,2026-01-29
4d602468-3010-4548-86e5-74c0c0ab7df0,"Start Community Health Center - Thibodaux - Thibodaux, LA",START CORP,Thibodaux,LA,ACTIVE,2026-01-29
d7221c48-1070-457a-83f4-76afbe2e05d6,"La Clinica Billing Department - Oakland, CA","LA CLINICA DE LA RAZA, INC.",Oakland,CA,ACTIVE,2026-01-29
2705679c-ae23-4786-86d4-9cfc3ccf7b0e,"CITY RESCUE MISSION - Oklahoma City, OK",COMMUNITY HEALTH CENTERS OF OKLAHOMA,Oklahoma City,OK,ACTIVE,2026-01-29
a57f2e5a-0670-489b-931a-864bd5c4d8d3,"HWC Adventure Head Start - Sallisaw EHS - Sallisaw, OK",Stigler Health and Wellness Center Inc.,Sallisaw,OK,ACTIVE,2026-01-29
6bb53502-8b1b-410e-958b-b7575bbc05e7,"Franklin Middle School - Minneapolis, MN",HENNEPIN COUNTY,Minneapolis,MN,ACTIVE,2026-01-29
bfa2b1b7-5816-4721-97b1-e18ada877285,"Salud Trinidad - Trinidad, CO","SALUD FAMILY HEALTH, INC.",Trinidad,CO,ACTIVE,2026-01-29
2d2925c9-9d88-46dc-b8ba-f49b34165827,"Peach Tree - Chico Vision Center - Chico, CA",PEACH TREE HEALTHCARE,Chico,CA,ACTIVE,2026-01-29
6e082df0-ec58-478d-a2c4-9e70a1c66272,"HomePlace Clinic - Dorton - Jenkins, KY","MOUNTAIN COMPREHENSIVE CARE CENTER, INC.",Jenkins,KY,ACTIVE,2026-01-29
67c3204c-7499-4571-ad01-2b474215cb76,"Jackson Square - Roxbury, MA","UPHAMS CORNER HEALTH COMMITTEE, INC.",Roxbury,MA,ACTIVE,2026-01-29
